experiment,audit_id,policy,path_id,training_seed,maximum_difference,tolerance,status,detail
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_009_c8ef87e47101,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_010_613ab99db82c,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_011_8a2e74b38d5d,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_012_b6bdc05b20a7,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_013_040653995d85,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_014_f00647451070,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_015_643a837775f9,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_016_45a90ccef8bd,,5.684341886080802e-14,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_017_ebd333a3cdba,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_018_9466cee538c9,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_019_9d2b7462a57a,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_020_701c8d28bc45,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_021_69299bc5d0bf,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_022_1b3e72c80b5f,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_023_90a8af416c5a,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_024_e90f261f99e2,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_025_0c3eeaae0824,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_026_770d47ae1768,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_027_df5d670513fa,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_028_e9fb02365dd3,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_029_b44f60718c5a,,4.547473508864641e-13,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_030_038f4c53d11f,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_031_0a6ff70351b5,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_032_efdf826e6bc3,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_033_de0c441dba67,,2.842170943040401e-14,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_034_a00d80b83640,,2.842170943040401e-14,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_035_51fd398978b7,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_036_7eb6ac1ca077,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_037_f096257ecaa4,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_038_b05abc6e01b3,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_039_9c0d1ebe6c19,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_040_11a8950c659e,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_041_e58f21dcc209,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_042_a77d2ece213a,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_043_f1174106175c,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_044_ed401c94714a,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_045_af7d3f616c1d,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_046_e35b743e6617,,2.842170943040401e-14,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_047_20c1f89391c1,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_048_eeaf6a6a0a15,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_049_343da3774e7e,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_050_1c7612d8bc63,,4.547473508864641e-13,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_051_5747c87e6d9a,,5.293955920339377e-23,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_052_9760565f31de,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_053_4473e6f72168,,1.0587911840678754e-22,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_054_c66f0b1dacc4,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_055_f90330578051,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_056_b2c64046cef9,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_057_bf11b8e004e2,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_058_fbcfbffca03e,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_059_d22925a9593f,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_060_b3feb9e274c2,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_061_627abde70c26,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_062_0c9ea14e9507,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Projected stochastic MPC,test_063_44f0f2a191ef,,0.0,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
