panel,contract_id,critical,chapter,equation_label,methodological_claim,input_variables,implementation_file,implementation_function,production_caller,output_file,output_columns,acceptance_test,maximum_observed_residual,tolerance,tolerance_basis,status,failure_reason,normalised_residual,plot_residual,experiment,audit_id,policy,path_id,training_seed,maximum_difference,detail,algorithm,problem_size,calls,convergence_rate,failure_rate,runtime_p50_seconds,runtime_p90_seconds,runtime_p95_seconds,runtime_max_seconds,peak_memory_mb,hardware,evidence_status,interpretation
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_063_44f0f2a191ef,,3.637978807091713e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_064_27d69866b791,,3.637978807091713e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_065_930038cc16e9,,6.678685382510707e-17,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_066_28fb87ba4913,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_067_4d46fa716471,,9.094947017729282e-13,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_068_93da1d4ae1ba,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_069_5b01ea54b2fa,,7.105427357601002e-15,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_070_0cd9bcac96c3,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_071_34f77888383f,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_072_8e59fac0e6c8,,2.2737367544323206e-13,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_073_69349232969b,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_074_212affc962e2,,3.637978807091713e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_075_8de4e41c7ad9,,9.094947017729282e-13,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_076_48339f21c8ec,,2.2737367544323206e-13,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_077_b1f2e84dc844,,9.094947017729282e-13,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_078_367d379a9297,,3.637978807091713e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_079_bce06ca59758,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_080_e669407a98d7,,2.2737367544323206e-13,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_081_fbbd80304765,,6.678685382510707e-17,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_082_2cf496ac3a99,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_083_4cbdde5f376f,,6.678685382510707e-17,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_084_513eb18f351c,,6.765421556309548e-17,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_085_650c50514b66,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_086_754dc8e1ab0e,,2.2737367544323206e-13,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,PPO,test_087_cbc79ee243dd,,3.637978807091713e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_000_4ae657b9eeec,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_001_dde9993de777,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_002_f01217ab0e79,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_003_eb3106001035,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_004_55a330aff5c4,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_005_981c73a17708,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_006_daba4b1e9814,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_007_925513ee8ec6,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_008_fabe46a0ea00,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_009_c8ef87e47101,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_010_613ab99db82c,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_011_8a2e74b38d5d,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_012_b6bdc05b20a7,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_013_040653995d85,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_014_f00647451070,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_015_643a837775f9,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_016_45a90ccef8bd,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_017_ebd333a3cdba,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_018_9466cee538c9,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_019_9d2b7462a57a,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_020_701c8d28bc45,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_021_69299bc5d0bf,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_022_1b3e72c80b5f,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_023_90a8af416c5a,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_024_e90f261f99e2,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_025_0c3eeaae0824,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_026_770d47ae1768,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_027_df5d670513fa,,3.3881317890172014e-21,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_028_e9fb02365dd3,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_029_b44f60718c5a,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_030_038f4c53d11f,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_031_0a6ff70351b5,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_032_efdf826e6bc3,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_033_de0c441dba67,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_034_a00d80b83640,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_035_51fd398978b7,,3.3881317890172014e-21,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_036_7eb6ac1ca077,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_037_f096257ecaa4,,3.3881317890172014e-21,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_038_b05abc6e01b3,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_039_9c0d1ebe6c19,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Passive,test_040_11a8950c659e,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
